1.24	5.9281	1.60849	-0.403532	1.58486	-6.09092	-1.28368	1.28092	-0.754985	4.96191	19.6625	3.98975	-0.556922	
1.248	5.92485	1.62119	-0.407801	1.58871	-6.08064	-1.28971	1.28826	-0.751044	4.99383	19.658	3.98938	-0.56081	
1.256	5.92157	1.63391	-0.412066	1.59257	-6.0703	-1.2957	1.2956	-0.747095	5.02574	19.6535	3.989	-0.564703	
1.264	5.91826	1.64667	-0.416326	1.59643	-6.05991	-1.30166	1.30295	-0.743136	5.05765	19.649	3.98862	-0.568602	
1.272	5.91491	1.65945	-0.420582	1.60029	-6.04946	-1.30759	1.31031	-0.739169	5.08956	19.6444	3.98823	-0.572505	
1.28	5.91153	1.67227	-0.424832	1.60415	-6.03894	-1.31349	1.31767	-0.735191	5.12146	19.6398	3.98783	-0.576413	
1.288	5.90811	1.68512	-0.429078	1.60801	-6.02837	-1.31935	1.32504	-0.731205	5.15336	19.6352	3.98743	-0.580327	
1.296	5.90466	1.698	-0.433319	1.61188	-6.01774	-1.32518	1.33242	-0.727209	5.18526	19.6305	3.98702	-0.584245	
1.304	5.90118	1.71091	-0.437556	1.61575	-6.00705	-1.33099	1.3398	-0.723203	5.21715	19.6258	3.98661	-0.588169	
1.312	5.89766	1.72385	-0.441787	1.61962	-5.99631	-1.33676	1.34719	-0.719187	5.24905	19.6211	3.9862	-0.592098	
1.32	5.89411	1.73682	-0.446013	1.62349	-5.9855	-1.34249	1.35459	-0.715162	5.28093	19.6163	3.98577	-0.596032	
1.328	5.89053	1.74983	-0.450235	1.62737	-5.97463	-1.3482	1.362	-0.711127	5.31282	19.6116	3.98534	-0.599971	
1.336	5.88691	1.76286	-0.454451	1.63125	-5.96371	-1.35387	1.36941	-0.707081	5.3447	19.6067	3.98491	-0.603915	
1.344	5.88325	1.77593	-0.458663	1.63513	-5.95272	-1.35951	1.37683	-0.703026	5.37658	19.6019	3.98447	-0.607865	
1.352	5.87957	1.78902	-0.462869	1.63901	-5.94168	-1.36512	1.38425	-0.698961	5.40845	19.597	3.98402	-0.61182	
1.36	5.87585	1.80215	-0.46707	1.64289	-5.93057	-1.3707	1.39169	-0.694885	5.44032	19.5921	3.98357	-0.61578	
1.368	5.87209	1.81531	-0.471266	1.64677	-5.91941	-1.37624	1.39913	-0.690798	5.47219	19.5872	3.98311	-0.619745	
1.376	5.86831	1.8285	-0.475456	1.65066	-5.90819	-1.38175	1.40658	-0.686702	5.50405	19.5822	3.98264	-0.623715	
1.384	5.86449	1.84172	-0.479642	1.65455	-5.89691	-1.38723	1.41403	-0.682594	5.53591	19.5772	3.98217	-0.627691	
1.392	5.86063	1.85497	-0.483822	1.65844	-5.88556	-1.39267	1.42149	-0.678476	5.56777	19.5721	3.9817	-0.631672	
1.4	5.85675	1.86826	-0.487996	1.66233	-5.87416	-1.39808	1.42896	-0.674348	5.59962	19.5671	3.98121	-0.635659	
1.408	5.85283	1.88157	-0.492166	1.66622	-5.8627	-1.40346	1.43644	-0.670208	5.63146	19.562	3.98072	-0.63965	
1.416	5.84887	1.89492	-0.496329	1.67012	-5.85118	-1.4088	1.44393	-0.666057	5.66331	19.5568	3.98023	-0.643648	
1.424	5.84488	1.90829	-0.500488	1.67401	-5.8396	-1.41412	1.45142	-0.661895	5.69515	19.5517	3.97972	-0.64765	
1.432	5.84086	1.9217	-0.50464	1.67791	-5.82796	-1.41939	1.45892	-0.657722	5.72698	19.5465	3.97922	-0.651658	
1.44	5.83681	1.93514	-0.508787	1.68181	-5.81625	-1.42464	1.46643	-0.653538	5.75882	19.5413	3.9787	-0.655671	
1.448	5.83272	1.94861	-0.512928	1.68571	-5.80449	-1.42985	1.47394	-0.649343	5.79064	19.536	3.97818	-0.65969	
1.456	5.8286	1.96211	-0.517064	1.68961	-5.79267	-1.43503	1.48147	-0.645135	5.82247	19.5307	3.97765	-0.663714	
1.464	5.82445	1.97564	-0.521194	1.69352	-5.78079	-1.44017	1.489	-0.640917	5.85429	19.5254	3.97712	-0.667743	
1.472	5.82026	1.98921	-0.525317	1.69742	-5.76885	-1.44528	1.49653	-0.636686	5.8861	19.52	3.97658	-0.671778	
1.48	5.81605	2.0028	-0.529435	1.70133	-5.75685	-1.45036	1.50408	-0.632444	5.91791	19.5146	3.97603	-0.675818	
1.488	5.81179	2.01643	-0.533547	1.70523	-5.74478	-1.4554	1.51163	-0.62819	5.94972	19.5092	3.97547	-0.679864	
1.496	5.80751	2.03008	-0.537653	1.70914	-5.73266	-1.46041	1.5192	-0.623924	5.98152	19.5037	3.97491	-0.683915	
1.504	5.80319	2.04377	-0.541753	1.71305	-5.72048	-1.46539	1.52677	-0.619645	6.01332	19.4983	3.97435	-0.687972	
1.512	5.79884	2.05749	-0.545847	1.71696	-5.70823	-1.47033	1.53434	-0.615354	6.04511	19.4927	3.97377	-0.692034	
1.52	5.79446	2.07125	-0.549935	1.72087	-5.69593	-1.47523	1.54193	-0.611051	6.0769	19.4872	3.97319	-0.696102	
1.528	5.79004	2.08503	-0.554016	1.72478	-5.68356	-1.4801	1.54952	-0.606736	6.10868	19.4816	3.9726	-0.700175	
1.536	5.78559	2.09884	-0.558091	1.72869	-5.67113	-1.48494	1.55712	-0.602408	6.14046	19.476	3.97201	-0.704254	
1.544	5.78111	2.11269	-0.56216	1.73261	-5.65865	-1.48974	1.56473	-0.598067	6.17223	19.4703	3.9714	-0.708338	
1.552	5.7766	2.12656	-0.566222	1.73652	-5.6461	-1.49451	1.57235	-0.593714	6.204	19.4646	3.97079	-0.712428	
1.56	5.77205	2.14047	-0.570278	1.74044	-5.63349	-1.49924	1.57998	-0.589347	6.23576	19.4589	3.97018	-0.716523	
